region,anos,mes,trigo,maiz_a_duro,maiz_amilaceo,arroz_cascara,cebada_grano,quinua,esparrago,alcachofa,aji,piquillo,pimiento,tomate,zapallo,arveja_verde,zanahoria,ajo,cebolla,maiz_choclo,palta,platano,mango,papaya,pina,granadilla,limon_sutil,naranja,mandarina,tangelo,uva,manzana,melocoton,tuna,aceituna,palma_aceitera,papa,yuca,camote,oca,olluco,cafe_pergamino,cacao,paprika,frijol_grano_seco,pallar_grano_seco,haba_seca,arveja_seca,cana_para_azucar,alfalfa,maiz_chala,cebada_forrajera,avena_forrajera,algodon_rama,oregano,arandano,allsky_sfc_sw_dwn,gwetroot,prectotcorr,ps,rh2m,t2m,t2m_max,t2m_min,ts,ws2m,amplitud_termica,riesgo_helada,estres_calor,vpd_kpa
Junin,2020,Octubre,0.0,1017.5,0.0,44.79999999999996,0.0,0.0,0.0,261.0,12.0,0.0,0.0,0.0,60.0,742.0,576.0,41.0,323.1999999999998,50.5,4381.599999999999,19299.35000000001,0.0,1150.5,31651.5,926.1499999999996,141.5999999999999,22326.95000000001,1501.550000000003,1018.050000000003,0.0,0.0,0.0,0.0,0.0,0.0,3561.400000000024,14476.5,0.0,0.0,0.0,0.0,1343.095000000001,0.0,282.6999999999998,0.0,0.0,0.0,0.0,10132.0,0.0,467.3999999999997,960.5,0.0,4.299999999999997,0.0,17.8,0.56,0.74,90.93,55.05,27.07,36.59,19.57,27.01,0.28,17.02,0,1,1.609160993388277
Junin,2020,Noviembre,0.0,504.2000000000007,0.0,114.8,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,61.19999999999982,1302.700000000001,718.0,19.0,262.9000000000001,66.0,5904.400000000001,18550.20000000001,310.5999999999999,1347.75,31901.79999999999,870.1499999999996,143.5999999999999,22752.76000000001,686.0889999999999,1374.07,0.0,0.0,0.0,0.0,0.0,0.0,7531.0,14354.5,0.0,0.0,0.0,0.0,978.285,0.0,145.8499999999999,0.0,0.0,0.0,0.0,10586.05,0.0,227.0,564.6999999999971,0.0,4.979999999999997,0.0,17.83,0.59,2.5,90.88,67.61,25.64,35.45,17.78,25.64,0.23,17.67,0,1,1.065779148341464
La Libertad,2020,Enero,0.0,1673.8,0.0,863.5,0.0,0.0,10683.3,0.0,277.15,0.0,0.0,786.0,1396.5,46.6,49.5,0.0,1988.5,207.2,656.1999999999999,921.829,1107.08,310.45,2829.5,256.6,26.69,64.44,0.0,0.0,7695.1,107.43,19.33,60.5,0.0,0.0,15520.7,1031.0,129.4,0.0,0.0,0.0,0.0,0.0,56.1,0.0,0.0,0.0,419785.476,15843.21,15581.0,0.0,414.4,0.0,0.0,10241.08,22.09,0.38,0.14,94.07,76.91,21.94,29.69,18.14,24.2,2.36,11.55,0,0,0.6082347610335961
La Libertad,2020,Febrero,0.0,2205.8,0.0,16010.0,0.0,10.0,13711.6,0.0,344.25,0.0,12.6,710.0,1398.9,139.0,71.6,0.0,1839.5,207.0,1846.409,1126.019,2669.43,405.27,2961.3,200.3,35.719,79.17000000000002,0.0,0.0,7284.5,191.499,26.2,70.87,0.0,0.0,35213.5,1283.8,271.3,0.0,0.0,0.0,1.139,0.0,30.2,0.0,0.0,0.0,470766.92,17637.16,17252.0,0.0,414.9,0.0,0.0,3407.4,21.08,0.38,0.15,94.04,79.93,22.39,28.6,19.04,24.64,2.29,9.560000000000002,0,0,0.5433647523483631
La Libertad,2020,Marzo,0.0,7031.9,111.0,36597.0,0.0,0.0,12377.25,0.0,446.7499999999999,0.0,1098.0,307.0,1446.799999999999,355.0,1170.6,190.0,2019.6,488.0000000000001,12955.84,1094.92,0.0,398.23,2764.2,251.469,95.24,100.31,1948.47,0.0,4356.989,235.28,19.94,105.78,0.0,0.0,71717.50000000001,1639.3,537.9000000000001,0.0,0.0,18.76,5.239999999999999,145.0,72.75000000000001,4.0,0.0,0.0,263196.4010000001,18138.02000000002,12788.0,0.0,335.6000000000001,0.0,0.0,2112.32,21.86,0.38,0.14,94.08,77.13,22.48,28.89,18.43,24.36,2.1,10.46,0,0,0.622564949380509
La Libertad,2020,Abril,0.0,5048.0,14.0,111143.0,0.0,0.0,11866.4,0.0,426.3499999999999,0.0,5550.0,371.5,1284.2,94.29999999999995,1929.5,264.3,1023.7,263.0,24207.13,945.5700000000002,645.8000000000002,351.78,2169.5,236.0,49.56,212.84,381.6000000000001,0.0,3613.0,109.08,6.5,147.42,0.0,0.0,77557.5,1284.6,193.4,12.0,42.0,41.3,13.74,9.5,0.0,2.0,0.0,0.0,336954.4720000001,16784.56,13678.0,0.0,321.9000000000001,0.0,0.0,2780.0,20.68,0.38,0.46,94.14,76.14,21.4,27.7,16.49,22.95,2.25,11.21,0,0,0.6081167520035273
La Libertad,2020,Mayo,0.0,0.0,513.0,211682.0,5.4,0.0,10309.4,0.0,668.3999999999999,0.0,3900.0,240.4000000000001,3282.199999999999,585.5000000000001,2035.3,499.7,1892.4,4288.0,45323.35000000001,876.2000000000003,293.1999999999998,500.4000000000001,1706.0,285.4,43.72,320.0300000000001,506.0,0.0,2740.5,85.91999999999996,9.0,117.05,70.0,0.0,93315.40000000002,917.0,371.5999999999999,277.0,443.0,48.32899999999999,9.3,47.5,686.25,0.0,10.8,0.0,452542.01,15011.10000000001,10807.0,225.0,812.0999999999999,0.0,0.0,57.0,19.05,0.38,0.06,94.13,73.54,20.98,27.45,16.37,22.28,2.19,11.08,0,0,0.6572321194372321
La Libertad,2020,Junio,3177.0,13906.9,8345.2,6335.0,2780.0,377.8,0.0,0.0,402.3499999999999,0.0,250.0,473.75,1587.500000000002,830.0,0.0,387.8000000000002,3071.5,3736.399999999999,85384.9,774.9899999999989,29.0,210.1399999999999,389.7999999999993,244.7,31.47999999999999,368.63,0.0,0.0,4683.510999999999,57.82000000000005,9.28,170.3799999999999,98.0,0.0,113629.9,1402.199999999999,623.0999999999999,2107.1,2731.6,35.92899999999999,3.499999999999996,38.0,1166.12,0.0,0.0,0.0,481071.7569999998,17124.04999999999,0.0,300.0,1829.9,0.0,0.0,0.0,18.6,0.38,0.02,94.14,75.78,18.64,27.05,13.78,19.83,2.39,13.27,0,0,0.5203554028121538
La Libertad,2020,Julio,21100.5,22467.6,11208.6,1153.0,24860.8,679.7500000000002,25147.09999999998,0.0,216.3000000000002,0.0,250.0,535.0,386.3999999999997,1584.0,1616.999999999999,146.0,850.0,944.0,17070.29000000001,721.3000000000002,39.60000000000037,166.1999999999998,3349.200000000001,245.75,14.80000000000001,323.45,3900.1,0.0,2630.900000000001,35.54999999999995,0.0,125.1,220.0,0.0,26124.79999999999,2385.5,608.6999999999998,2962.1,4300.0,49.85,0.0,47.5,707.3499999999999,0.0,4331.2,5365.4,476288.426,18128.08,24778.0,225.0,9479.7,0.0,0.0,3864.240000000002,18.52,0.43,1.68,94.08,75.17,18.19,25.28,13.66,19.02,2.18,11.62,0,0,0.5186261092631086
La Libertad,2020,Agosto,28678.9,25388.2,4001.400000000001,366.5999999999767,23051.32,174.0999999999999,10277.39999999999,1914.0,305.1999999999998,0.0,0.0,388.0,240.0,348.0,182.0,70.0,898.2999999999993,506.0,6117.450000000012,811.6499999999996,46.80000000000018,313.0,1618.900000000002,257.7,26.26999999999999,217.52,1542.6,0.0,2873.5,15.70899999999995,0.0,20.39999999999998,116.0,0.0,2195.0,1863.9,360.0,581.0,1319.6,20.25,0.0,76.0,71.30000000000018,7.0,1799.1,3230.199999999999,453798.179,17626.09999999999,0.0,600.0,6223.5,0.0,0.0,8732.779999999999,21.73,0.39,0.01,94.1,70.01,18.43,26.96,12.51,19.85,2.29,14.45,0,0,0.6359045010974862
