region,anos,mes,trigo,maiz_a_duro,maiz_amilaceo,arroz_cascara,cebada_grano,quinua,esparrago,alcachofa,aji,piquillo,pimiento,tomate,zapallo,arveja_verde,zanahoria,ajo,cebolla,maiz_choclo,palta,platano,mango,papaya,pina,granadilla,limon_sutil,naranja,mandarina,tangelo,uva,manzana,melocoton,tuna,aceituna,palma_aceitera,papa,yuca,camote,oca,olluco,cafe_pergamino,cacao,paprika,frijol_grano_seco,pallar_grano_seco,haba_seca,arveja_seca,cana_para_azucar,alfalfa,maiz_chala,cebada_forrajera,avena_forrajera,algodon_rama,oregano,arandano,allsky_sfc_sw_dwn,gwetroot,prectotcorr,ps,rh2m,t2m,t2m_max,t2m_min,ts,ws2m,amplitud_termica,riesgo_helada,estres_calor,vpd_kpa
Ica,2023,Julio,64.39,124030.26,187.89,0.0,155.8,24.28,73709.68000000001,731.0,4059.37,0.0,273.0,43166.23,10828.0,213.75,0.0,0.0,30992.67,686.51,111807.92,1573.53,7018.03,235.39,0.0,15.98,224.6,17669.87,176189.67,17340.0,334316.95,1235.87,548.15,762.0,5413.85,0.0,30925.36,4969.5,18602.85,0.0,15.55,0.0,0.0,3041.6,22.48,105.57,0.0,0.0,0.0,66102.81,0.0,0.0,0.0,20650.47,0.0,2555.5,11.85,0.32,0.0,95.89,71.6,19.51,25.51,15.25,20.54,3.47,10.26,0,0,0.6441730440520226
Ica,2023,Agosto,64.39,147315.83,199.99,0.0,182.8,24.28,88703.28000000001,14593.0,4200.37,0.0,273.0,46205.73,20564.2,240.65,0.0,0.0,35422.18,1503.51,119175.67,1781.83,7018.03,297.79,0.0,15.98,224.6,25715.1,203621.03,22998.4,334316.95,1342.62,548.15,762.0,5413.85,0.0,92070.65,5564.85,21920.15,0.0,15.55,0.0,0.0,3240.25,85.11,356.42,0.0,0.0,0.0,73668.03,0.0,0.0,0.0,20650.47,0.0,5055.5,14.39,0.32,0.01,95.89,70.11,19.57,25.62,14.89,20.97,3.41,10.73,0,0,0.680501284032724
Ica,2023,Septiembre,64.39,160704.94,199.99,0.0,182.8,24.28,119526.26,26684.0,6654.57,0.0,273.0,49649.53,25886.4,272.24,0.0,8.5,49937.83,2064.67,122176.17,1997.68,7018.03,390.75,0.0,15.98,224.6,29408.9,217237.53,24503.75,334316.95,1342.62,548.15,762.0,5414.300000000001,0.0,121231.14,6430.650000000001,26622.35,0.0,15.55,0.0,0.0,3722.480000000001,170.44,1354.1,0.0,0.0,0.0,81347.12000000001,0.0,0.0,0.0,20650.47,0.0,11055.5,18.27,0.32,0.05,95.82,70.11,19.56,25.59,15.2,21.16,3.64,10.39,0,0,0.6800787377437194
Ica,2023,Octubre,66.27,171018.8,199.99,0.0,187.64,24.28,144872.16,31740.0,6815.57,0.0,273.0,59539.39,29046.97,277.14,0.0,8.5,58408.49000000001,2259.67,122176.17,2221.76,7018.03,463.41,0.0,15.98,224.6,29565.2,221246.53,24503.75,339716.95,1342.62,552.8,762.0,5414.300000000001,0.0,131659.99,7809.050000000001,28444.55,0.0,15.55,0.0,0.0,4117.6,474.35,2325.77,0.0,0.0,0.0,89310.38,0.0,0.0,0.0,20679.94,0.0,19355.5,21.24,0.32,0.05,95.86,73.91,19.85,25.55,15.54,21.66,3.53,10.01,0,0,0.6043960933654802
Ica,2023,Noviembre,66.27,180614.75,199.99,0.0,187.64,24.28,160691.16,43657.0,7015.57,0.0,316.0,72930.64,31004.96,277.14,0.0,8.5,71878.22,2259.67,122176.17,2452.72,7018.03,463.41,0.0,15.98,224.6,29565.2,221246.53,24503.75,386716.95,1342.62,552.8,762.0,5414.300000000001,0.0,132996.1,7949.050000000001,28846.7,0.0,15.55,0.0,0.0,4567.6,478.4,2970.9,0.0,0.0,0.0,96019.3,0.0,0.0,0.0,20788.93,0.0,24355.5,23.18,0.32,0.09,95.78,70.76,20.21,25.98,15.34,22.05,3.49,10.64,0,0,0.6926294391721199
Junin,2023,Enero,0.0,2704.0,0.0,31.8,0.0,0.0,0.0,312.0,135.6,0.0,0.0,0.0,394.7,4226.1,2047.7,50.0,264.5,2783.5,8098.599999999999,19369.5,557.8,1315.7,42872.3,660.9000000000001,231.25,21451.5,941.24,2894.099999999999,0.0,0.7,0.0,10.9,0.0,0.0,26691.3,11431.5,0.0,0.0,15.8,0.0,535.464,0.0,292.3,0.0,0.0,0.0,0.0,12645.35,0.0,911.2,1421.1,0.0,6.18,0.0,15.17,0.61,2.3,90.94,74.73,23.77,31.94,17.03,23.71,0.25,14.91,0,0,0.7436645424844284
Junin,2023,Febrero,0.0,6519.5,10.0,76.8,0.0,0.0,0.0,714.6999999999999,317.8,0.0,0.0,23.6,796.7,9159.9,5285.299999999999,108.0,621.5999999999999,12782.6,14641.6,38271.1,886.4,2588.0,86784.70000000001,1337.9,537.9200000000001,43189.20000000001,2538.67,7962.26,0.0,34.9,80.1,53.4,0.0,0.0,58838.8,20594.0,0.0,0.0,255.7,3425.114,1507.954,0.0,612.9,0.0,0.0,0.0,0.0,25909.55,0.0,1734.0,4720.4,0.0,12.94,0.0,14.67,0.66,3.58,90.97,79.31,23.37,31.39,16.85,23.19,0.24,14.54,0,0,0.5943893330245982
Junin,2023,Marzo,0.0,11070.2,86.0,145.3,0.0,0.0,0.0,1200.6,561.0,0.0,0.0,49.6,1471.2,13989.0,10070.4,144.0,969.1,33736.60000000001,21092.25,57098.65,886.4000000000001,3790.9,128153.9,2048.8,950.52,69780.5,5476.98,14068.95,0.0,79.8,201.7,119.1,0.0,0.0,99766.40000000002,28020.0,0.0,0.0,1450.0,9944.844,4504.429,0.0,1068.2,0.0,0.0,0.0,0.0,40043.25000000001,0.0,2976.0,17552.2,0.0,19.76,0.0,15.43,0.64,1.4,91.0,77.08,23.79,32.98,18.58,23.68,0.23,14.4,0,1,0.675318536851
Junin,2023,Abril,0.0,13541.0,370.4,240.5,0.0,0.0,0.0,1670.4,668.9,0.0,0.0,62.1,2058.7,18841.60000000001,14422.7,185.2,1113.9,76699.6,25965.45,74924.04999999999,886.4000000000001,4941.3,167141.65,2818.75,950.52,94339.6,11593.48,20539.3,0.0,113.6,303.8,157.9,0.0,0.0,153802.0,36182.3,0.0,14.0,4676.900000000001,22686.212,8491.298999999999,0.0,1377.4,0.0,0.0,0.0,0.0,53730.15000000001,0.0,4491.4,46174.4,0.0,26.55,0.0,15.17,0.61,0.95,90.99,70.53,24.64,33.47,18.59,24.49,0.24,14.88,0,1,0.9136818858424265
Junin,2023,Mayo,2.0,15209.5,2327.3,324.8,97.3,41.8,0.0,2111.8,725.4,0.0,0.0,62.1,2583.8,21667.10000000001,18785.1,774.3,1213.5,98637.4,29876.6,93268.25,886.4000000000001,6016.15,204648.65,3540.950000000001,950.52,121071.0,20919.08,26198.3,0.0,121.5,332.1,157.9,0.0,0.0,266489.5000000001,44755.7,0.0,620.4,10513.4,38030.291,13010.919,0.0,1558.4,0.0,652.5999999999999,348.5,0.0,67008.15000000001,0.0,7848.5,79469.2,0.0,33.38999999999999,0.0,13.89,0.58,0.6,91.16,64.94,25.02,33.4,16.59,24.94,0.23,16.81,0,1,1.111910237838766
Junin,2023,Junio,1740.0,15606.1,9407.250000000002,423.8,6591.3,2097.67,0.0,2351.0,759.8,0.0,0.0,62.1,2760.7,23015.4,21303.5,2489.6,1251.0,98793.4,31766.25,111603.66,886.4000000000001,7048.9,240510.5,4323.45,950.52,154436.05,33207.68,31325.6,0.0,124.5,332.1,157.9,0.0,0.0,347371.6,51844.60000000001,0.0,3324.8,16847.7,52595.229,18271.969,0.0,2071.1,0.0,2343.76,926.6000000000004,0.0,79343.36,0.0,12916.5,100636.5,0.0,40.21000000000001,0.0,15.59,0.57,0.01,91.26,55.74,24.89,33.35,14.1,24.57,0.32,19.25,0,1,1.392852463434064
Junin,2023,Julio,4836.599999999999,15822.3,11384.73,451.1,16473.4,4876.77,0.0,2560.7,759.8,0.0,0.0,62.1,2818.7,24095.3,23104.5,3955.2,1288.1,98830.4,34092.04,129341.52,886.4000000000001,7998.5,274250.0,4801.65,950.52,188551.25,44738.18,34800.7,0.0,124.5,332.1,157.9,0.0,0.0,390352.2,58971.40000000001,0.0,4098.3,18018.8,61545.939,23348.129,0.0,2717.9,0.0,2716.26,988.6000000000004,0.0,90154.41,0.0,14673.5,106594.2,0.0,69.86000000000001,0.0,15.01,0.56,0.0,91.21,51.64,26.19,34.33,19.0,25.96,0.32,15.33,0,1,1.643886092489597
Junin,2023,Agosto,4963.799999999999,16450.3,11520.33,484.2000000000001,17098.2,5211.77,0.0,2727.399999999999,784.0,0.0,0.0,74.2,2818.7,25278.6,23994.7,4110.8,1344.6,98922.5,35882.37,145503.22,886.4000000000001,8852.85,305343.3,5526.349999999999,950.52,215708.66,53228.18,36867.10000000001,0.0,124.5,332.1,157.9,0.0,0.0,396372.1,67239.70000000001,0.0,4122.8,18018.8,65684.847,26591.358,0.0,2862.9,0.0,2739.56,988.6000000000004,0.0,100120.57,0.0,15568.6,107835.0,0.0,74.88000000000001,0.0,16.21,0.56,0.08,91.1,47.94,27.05,35.9,18.23,26.74,0.34,17.67,0,1,1.861506762590955
Junin,2023,Septiembre,4963.8,17386.1,11551.13,500.7000000000001,17160.2,5213.67,0.0,2966.099999999999,856.0,0.0,0.0,74.2,2833.7,27242.4,25168.7,4240.7,1382.1,99312.5,39273.35000000001,163127.47,886.4000000000001,9830.95,336502.45,6511.65,950.52,240681.46,58498.38,38638.2,0.0,130.9,330.6,157.9,0.0,0.0,400143.8,78893.6,0.0,4122.799999999999,18189.0,66780.457,29266.159,0.0,3101.4,0.0,2783.96,988.6,0.0,111283.9,0.0,16391.6,109054.1,0.0,56.03000000000001,0.0,17.26,0.56,0.56,90.98,52.43,27.56,36.56,20.85,27.4,0.28,15.71,0,1,1.752499489010113
Junin,2023,Octubre,4963.8,18160.4,11551.13,509.7000000000001,17160.2,5213.67,0.0,3197.599999999999,862.1,0.0,0.0,74.2,2862.7,28386.6,25953.9,4307.099999999999,1401.3,99516.1,45737.60000000001,182397.3,886.4000000000001,10882.93,368090.35,7216.15,950.52,263698.11,60431.61000000001,39833.2,0.0,130.9,330.6,157.9,0.0,0.0,402856.9,94708.0,0.0,4122.799999999999,18189.0,66780.457,31163.134,0.0,3401.7,0.0,2783.96,988.6,0.0,122577.75,0.0,16830.2,110167.8,0.0,61.58000000000001,0.0,16.69,0.57,0.73,90.86,54.19,28.25,37.07,21.05,28.2,0.28,16.02,0,1,1.756894592197659
Junin,2023,Noviembre,4963.8,18845.05,11551.13,517.2,17160.2,5213.67,0.0,3458.7,862.1,0.0,0.0,74.2,2922.4,29883.1,27675.1,4361.999999999999,1401.3,99529.1,55495.95,201806.25,1317.0,12073.48,404251.45,7879.7,950.52,286108.61,61289.35900000001,41054.74000000001,0.0,130.9,330.6,157.9,0.0,0.0,409120.6,111728.4,0.0,4122.799999999999,18189.0,66780.457,32371.507,0.0,3604.6,0.0,2783.96,988.6,0.0,134414.15,0.0,17328.1,110811.6,0.0,66.99000000000001,0.0,16.13,0.57,1.73,90.82,61.35,27.17,35.91,20.28,27.18,0.27,15.63,0,1,1.391761675201177
La Libertad,2023,Enero,0.0,3003.6,0.0,1118.0,0.0,0.0,11226.1,0.0,407.22,1200.0,15.0,568.5,902.0,173.0,214.0,18.0,5708.6,219.0,1500.0,593.479,548.17,153.75,2503.5,11.5,16.31,0.0,0.0,0.0,8253.169,78.8,12.0,21.63,0.0,0.0,27626.1,1690.8,140.0,0.0,0.0,0.0,0.0,0.0,75.6,0.0,0.0,0.0,396244.172,15877.039,13995.0,0.0,398.7,0.0,0.0,8000.0,20.22,0.39,1.16,94.12,77.38,20.47,26.02,16.15,22.21,2.02,9.870000000000001,0,0,0.5444871054040816
La Libertad,2023,Febrero,0.0,5556.0,0.0,4430.0,0.0,0.0,25649.4,0.0,760.42,3400.0,2815.0,1306.5,1591.0,294.5,234.0,18.0,8516.6,389.0,2293.94,1665.509,1786.9,366.13,5197.0,69.61000000000001,129.04,0.0,8.7,0.0,15926.449,194.659,29.3,46.19,0.0,0.0,61274.8,2911.8,300.0,0.0,12.0,9.1,1.0,100.0,84.0,0.0,0.0,0.0,805827.487648,33609.33899999999,27247.0,0.0,806.9,0.0,0.0,13960.0,18.71,0.39,0.54,93.99,80.0,21.95,28.3,18.35,23.81,2.13,9.95,0,0,0.5271596017460225
La Libertad,2023,Marzo,0.0,8439.5,0.0,72748.0,0.0,0.0,39277.4,0.0,1119.92,5650.0,3495.0,1606.5,2229.0,538.5,283.9,18.0,10056.4,527.0,20970.48,2804.419,3396.149,636.56,8329.099999999999,150.429,250.629,13.84,21.3,0.0,19781.549,303.358,48.42,120.419,0.0,0.0,114012.3,5227.8,439.0,0.0,12.0,12.11,7.159,267.0,130.2,0.0,0.0,0.0,1227619.8691359,51837.60699999999,44873.0,0.0,1213.6,0.0,0.0,16610.0,17.73,0.39,0.81,94.06,78.01,23.06,28.91,19.57,24.88,2.13,9.34,0,0,0.6200205954923614
La Libertad,2023,Abril,0.0,11436.5,0.0,238076.5,0.0,0.0,49084.3,0.0,1426.42,5675.0,6195.0,1775.0,3114.0,688.0,1524.9,168.0,12068.4,1986.0,57210.662,3833.019,4017.549,853.56,10428.0,362.429,250.629,104.54,756.3,0.0,21482.149,381.318,56.48,183.219,0.0,0.0,181946.3,6470.8,725.0,72.0,190.0,28.24,19.029,315.0,140.7,0.0,0.0,0.0,1492856.1232467,68924.71699999999,64150.0,0.0,1501.6,0.0,0.0,17060.0,17.82,0.39,0.23,93.98,81.83,23.09,30.25,19.55,24.59,2.5,10.7,0,0,0.5132434293888504
La Libertad,2023,Mayo,0.0,14664.7,934.9,304136.5,0.0,0.0,60746.3,0.0,1695.67,5675.0,9195.0,2430.0,3825.0,1225.5,2874.9,402.0,14070.6,2842.25,141371.092,4851.599,4273.029,1170.65,12085.7,608.729,250.629,223.499,1714.36,0.0,23688.649,469.808,68.73,260.079,70.6,0.0,259215.4,7842.8,1153.2,522.0,1155.5,56.369,27.439,345.0,350.45,0.0,5.6,0.0,1866016.6312831,84309.77699999999,90461.0,0.0,1907.8,0.0,0.0,17760.0,17.01,0.38,0.13,94.07,80.86,22.06,29.1,18.42,23.72,2.59,10.68,0,0,0.5078854253358394
La Libertad,2023,Junio,2917.5,22059.3,4891.4,304579.5,4970.0,64.5,74706.9,0.0,2545.27,6675.0,10195.0,3581.0,6673.0,3310.9,4361.9,710.1,16324.15,6854.65,224133.252,5783.349,4422.898,1284.069,12704.5,780.229,250.629,417.959,2679.86,0.0,25411.749,517.1850000000001,77.18,348.239,169.6,0.0,416071.4,9246.7,2363.6,2834.0,5335.5,58.02700000000001,31.268,363.0,1429.07,0.0,325.3,1055.78,2246195.8617456,101120.026,111584.5,0.0,6709.7,0.0,0.0,19280.0,18.28,0.38,0.0,94.09,77.59,21.48,28.71,17.57,23.0,2.67,11.14,0,0,0.5739647701167587
La Libertad,2023,Julio,25920.55,53455.5,14671.3,305265.5,27705.9,526.4000000000001,85948.59999999999,0.0,3015.22,6975.0,10399.0,5076.0,8460.0,4064.4,4888.4,1054.6,17137.65,10260.25,250133.252,6749.929,4573.528,1413.748,14280.8,871.8190000000001,250.629,664.799,4348.54,0.0,27761.749,547.0250000000001,77.18,425.099,392.6,0.0,475720.0,11150.9,3444.7,4984.5,7978.0,86.977,31.268,381.0,2604.07,0.0,1704.38,5487.28,2755578.0207761,116771.786,125098.5,192.0,13225.1,0.0,0.0,23080.0,18.12,0.38,0.02,94.09,77.42,21.21,28.92,16.83,22.84,2.77,12.09,0,0,0.5688318646660107
La Libertad,2023,Agosto,58346.65,64781.0,21331.85,305505.1,52465.3,822.45,99197.65,1380.0,3359.12,6975.0,10664.0,6138.5,9633.6,4500.4,5138.599999999999,1089.6,19767.65,11795.25,258194.062,7612.769,4663.628000000001,1605.875,15842.7,910.749,250.629,865.777,6589.639999999999,0.0,29189.91899999999,561.0450000000001,77.18,446.869,532.1,0.0,484050.0,12753.2,4433.7,5506.7,9049.0,109.997,31.268,405.0,2853.89,0.0,4094.73,9452.93,3285188.5007761,134560.576,138875.6,312.0,14033.6,0.0,0.0,33680.0,19.38,0.38,0.02,94.09,75.63,20.91,30.37,16.56,22.74,2.62,13.81,0,0,0.6027210125787992
La Libertad,2023,Septiembre,68455.15,81187.8,24068.25,305540.1,67650.3,1108.25,112021.2,5898.5,4445.120000000001,6975.0,11164.0,7306.5,11771.1,4866.9,5569.599999999999,1125.1,22806.65,12175.25,266163.762,8724.319,4664.948,1804.675,16307.6,519.449,250.629,1029.155,8146.540000000001,0.0,32428.16899999999,575.8449999999999,77.18,475.269,649.9,0.0,501644.5,15049.0,5916.950000000001,5769.7,9742.9,129.797,31.268,454.5,3116.71,0.0,6020.43,10340.41,3753675.1807761,153757.426,154941.6,332.0,14487.1,0.0,0.0,51580.0,21.85,0.37,0.03,94.03,72.99,21.09,27.88,16.95,23.3,2.85,10.93,0,0,0.6754405374981995
La Libertad,2023,Octubre,68477.75,86289.8,24235.25,305555.1,67671.7,1108.25,119993.3,13265.7,5038.120000000001,6975.0,13664.0,7839.5,12659.6,4912.9,5889.599999999999,1125.1,24271.65,12175.25,272305.692,9692.198,4665.498000000001,1985.195,17606.2,646.8489999999999,250.629,1163.524,9328.490000000002,0.0,39278.169,581.1449999999999,77.18,475.269,649.9,0.0,517795.5,17042.7,6798.700000000001,5769.7,9778.9,157.197,31.268,454.5,3284.21,78.0,6163.530000000001,10400.21,4282910.6037737,174677.876,166543.6,332.0,14892.2,0.0,0.0,73580.0,19.81,0.38,0.25,94.08,76.66,20.31,26.8,15.98,22.59,2.78,10.82,0,0,0.5562978876997537
La Libertad,2023,Noviembre,68477.75,97845.65,24235.25,306255.1,67671.7,1108.25,131767.0,26468.7,5562.720000000001,6975.0,19364.0,8160.5,13619.1,4988.799999999999,5989.599999999999,1125.1,27135.65,12175.25,277876.852,10684.428,4672.958000000001,2033.445,19150.0,760.0989999999999,250.629,1282.734,9328.490000000002,0.0,51151.08899999999,585.9449999999998,77.18,475.269,649.9,0.0,549916.8,19179.0,7067.700000000001,5769.7,9968.9,157.197,31.268,607.0,3378.76,108.0,6188.530000000001,10400.21,4726189.00550039,195221.4559999999,182376.6,332.0,15293.3,0.0,0.0,95580.0,20.75,0.38,0.19,94.03,76.34,20.17,27.1,15.82,22.43,2.62,11.28,0,0,0.5590678815532044
Piura,2023,Enero,0.0,910.0,0.0,75060.0,0.0,0.0,0.0,0.0,0.0,200.0,550.0,69.0,0.0,60.0,28.0,0.0,298.0,220.0,168.0,32600.0,166306.0,135.0,0.0,52.0,23600.0,179.0,0.0,0.0,47500.0,0.0,0.0,2704.0,0.0,0.0,388.0,230.0,1041.0,0.0,0.0,317.0,98.0,60.0,3.0,0.0,0.0,0.0,56303.286,535.0,0.0,0.0,0.0,0.0,0.0,40.0,16.19,0.53,1.35,91.53,62.94,23.31,35.17,16.86,25.26,1.87,18.31,0,1,1.060825532319249
Piura,2023,Febrero,0.0,1522.0,0.0,87060.0,0.0,0.0,0.0,0.0,0.0,400.0,1050.0,69.0,0.0,105.0,132.0,0.0,821.0,605.0,1218.0,70100.0,204306.0,213.0,0.0,103.0,46363.0,427.0,0.0,0.0,48000.0,0.0,0.0,2704.0,0.0,0.0,1230.0,1075.0,1821.0,10.0,11.0,642.0,295.0,60.0,3.0,0.0,0.0,7.0,104801.903,1138.4,0.0,0.0,0.0,0.0,0.0,41.372,13.47,0.53,1.22,91.43,67.58,24.2,33.71,18.33,26.09,1.75,15.38,0,1,0.9790278919960036
Piura,2023,Marzo,0.0,2032.0,0.0,87060.0,0.0,0.0,0.0,0.0,0.0,600.0,1700.0,219.0,0.0,151.0,207.0,0.0,971.0,688.0,1718.0,92446.0,213956.0,275.0,0.0,159.0,70063.0,669.0,0.0,0.0,48983.0,0.0,0.0,2704.0,0.0,0.0,2476.0,1485.0,2497.0,10.0,22.0,971.0,478.0,60.0,3.0,0.0,61.0,48.0,108598.203,1656.4,0.0,0.0,0.0,0.0,0.0,311.372,15.76,0.56,3.67,91.51,74.24,23.73,35.67,17.43,25.17,1.69,18.24,0,1,0.7562632607853352
Piura,2023,Abril,0.0,2060.8,0.0,87060.0,0.0,0.0,0.0,0.0,0.0,710.0,1700.0,219.0,0.0,228.6,249.5,0.0,971.0,688.0,2100.8,120446.0,214000.0,321.0,0.0,249.725,70063.0,907.6,0.0,0.0,51783.0,0.0,0.0,2704.0,0.0,0.0,3633.4,1634.0,2545.0,122.5,118.2,1410.893,635.3828,60.0,39.568,0.0,119.5,57.0,127735.461,2088.4,0.0,0.0,0.0,0.0,0.0,311.372,14.4,0.61,4.18,91.45,80.77,23.19,33.07,18.59,23.88,1.19,14.48,0,1,0.5464767960564827
Piura,2023,Mayo,0.0,3089.8,0.0,91766.0,0.0,0.0,0.0,0.0,0.0,1090.0,2300.0,287.0,69.0,473.6,259.5,0.0,971.0,688.0,3019.8,148446.0,214008.0,459.0,0.0,331.725,70063.0,1185.6,0.0,0.0,52683.0,0.0,0.0,2704.0,0.0,0.0,5243.4,1919.0,2572.0,399.5,343.2,1755.893,745.3828,60.0,87.568,0.0,185.5,107.0,184700.461,2547.4,0.0,0.0,0.0,0.0,0.0,541.3720000000001,14.64,0.56,0.55,91.46,69.17,24.87,36.3,18.02,26.07,1.35,18.28,0,1,0.9690571276373277
Piura,2023,Junio,519.0,25872.0,729.0,230112.0,44.0,0.0,0.0,0.0,0.0,2670.0,3770.0,317.0,69.0,631.0,255.0,0.0,1045.0,688.0,3801.0,186057.0,214016.0,597.0,0.0,403.0,70063.0,1508.0,0.0,0.0,53583.0,0.0,0.0,2704.0,0.0,0.0,7597.0,2698.0,2628.0,919.0,433.0,3130.0,866.0,60.0,321.0,0.0,252.0,294.0,236109.773,3011.4,0.0,0.0,0.0,45.0,0.0,891.3720000000001,15.13,0.53,0.28,91.47,59.51,25.37,36.51,18.15,26.81,1.28,18.36,0,1,1.311131533863175
Piura,2023,Julio,3378.0,38262.0,5505.0,345112.0,264.0,0.0,0.0,0.0,0.0,5170.0,5970.0,337.0,69.0,760.0,255.0,43.0,1410.0,778.0,4492.0,218057.0,214336.0,763.0,0.0,541.0,70063.0,1764.0,0.0,0.0,54183.0,0.0,0.0,2704.0,0.0,0.0,10936.0,3301.0,3252.0,1174.0,623.0,4339.0,1146.0,286.0,2512.0,0.0,399.0,1018.0,301160.773,3470.4,0.0,0.0,0.0,45.0,0.0,1111.372,15.24,0.52,0.08,91.48,55.51,25.86,37.09,18.13,27.64,1.52,18.96,0,1,1.483123878620847
Piura,2023,Agosto,10506.0,42032.0,13078.0,360312.0,401.0,0.0,0.0,0.0,0.0,7270.0,7370.0,460.0,69.0,967.0,255.0,43.0,1773.0,885.0,4840.0,241757.0,214846.0,901.0,0.0,595.0,70063.0,1966.0,0.0,0.0,56783.0,0.0,0.0,2704.0,0.0,0.0,13997.0,3549.0,4509.0,1354.0,999.0,5193.0,1307.0,347.0,3550.0,0.0,512.0,2766.0,374860.773,3941.4,0.0,0.0,0.0,2365.0,0.0,1411.372,16.84,0.51,0.18,91.48,54.27,25.85,38.89,17.79,27.98,1.57,21.1,0,1,1.52355877260193
Piura,2023,Septiembre,11328.0,33894.0,12451.0,359966.0,407.0,0.0,0.0,0.0,0.0,10070.0,8570.0,505.0,69.0,1106.0,360.0,44.0,2254.0,1260.0,5045.0,265546.0,215183.0,1113.0,0.0,705.0,70063.0,2141.0,0.0,0.0,68783.0,0.0,0.0,2704.0,0.0,0.0,18734.0,4269.0,6581.0,1384.0,1179.0,6562.0,1499.0,5088.0,3813.0,0.0,507.0,3302.0,448955.323,4571.4,0.0,0.0,0.0,2929.0,0.0,2301.372,18.33,0.51,0.19,91.42,52.39,26.3,39.05,18.53,28.78,1.73,20.52,0,1,1.628929794037456
Piura,2023,Octubre,11334.0,41394.0,12506.0,360160.0,407.0,0.0,0.0,0.0,0.0,15270.0,10370.0,590.0,69.0,1252.0,390.0,54.0,2828.0,1910.0,5207.0,298877.0,222078.0,1350.0,0.0,766.0,70063.0,2156.0,0.0,0.0,126681.0,0.0,0.0,2704.0,0.0,0.0,20624.0,4538.0,8538.0,1384.0,1179.0,7387.0,1577.0,5968.0,3921.0,0.0,525.0,3426.0,525910.0020000001,5185.4,0.0,0.0,0.0,5551.0,0.0,3501.372,16.95,0.52,0.52,91.48,56.49,25.52,37.88,18.53,27.87,1.95,19.35,0,1,1.421525878594289
Piura,2023,Noviembre,11334.0,48044.0,12506.0,378416.0,415.0,0.0,0.0,0.0,0.0,16970.0,12170.0,1106.0,69.0,1491.0,432.0,198.0,3535.0,1910.0,5376.0,331022.0,231002.0,1683.0,0.0,826.0,70063.0,2160.0,0.0,0.0,206681.0,0.0,0.0,2704.0,0.0,0.0,22560.0,5068.0,8621.0,1384.0,1179.0,7387.0,1801.0,7393.0,3935.0,0.0,545.0,3464.0,602452.609,5696.4,0.0,0.0,0.0,9791.0,0.0,5151.372,17.39,0.51,0.54,91.41,57.04,25.18,37.09,16.99,27.63,2.03,20.1,0,1,1.375491651111068
Puno,2023,Enero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.5,969.3,0.0,383.5,111.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39354.0,0.0,0.0,0.0,0.0,0.0,0.0,23.97,0.42,3.66,63.72,69.01,10.16,18.43,2.42,15.22,3.81,16.01,0,0,0.3846323842165454
Puno,2023,Febrero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1306.6,1812.2,0.0,801.1,111.0,142.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3655.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145875.0,0.0,0.0,0.0,0.0,0.0,0.0,22.48,0.47,3.18,63.76,72.87,10.11,18.06,2.62,14.89,3.78,15.44,0,0,0.3355989093322819
Puno,2023,Marzo,0.0,85.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.019,0.0,0.0,0.0,33.18,136.0,1877.2,2874.4,0.0,1208.2,111.0,240.2,0.0,0.0,0.0,0.0,0.0,0.0,78.80000000000001,0.0,0.0,0.0,57136.726,0.0,0.0,134.28,340.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629326.0,0.0,445.0,221.0,0.0,0.0,0.0,20.59,0.47,3.31,63.81,74.95,9.69,17.26,3.86,14.06,3.88,13.4,0,0,0.3012628941080771
Puno,2023,Abril,125.91,1626.689,1583.09,27.0,1198.63,1023.445,0.0,0.0,0.0,0.0,0.0,0.0,843.658,0.0,83.1,0.0,3022.599999999999,250.6,2247.0,4210.299999999999,0.0,1600.7,111.0,338.1,0.0,121.2,93.9,0.0,0.0,0.0,112.2,0.0,0.0,0.0,223696.465,2843.0,1009.1,13249.99,4530.795999999999,109.0,5.0,0.0,326.65,0.0,3907.41,186.88,0.0,1051396.95,0.0,20720.3,186559.31,0.0,6.0,0.0,23.22,0.49,1.18,63.81,67.03,10.08,17.11,3.58,13.73,3.0,13.53,0,0,0.4070214506756596
